unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2025-XC-YIMO-Q21#2,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q9,BJ-2025-XC-YIMO-Q9,BJ-2025-XC-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-YIMO-Q15,BJ-2025-XC-YIMO-Q15,BJ-2025-XC-YIMO,15,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO,6,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q9,BJ-2025-MTG-YIMO-Q9,BJ-2025-MTG-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q11,BJ-2025-MTG-YIMO-Q11,BJ-2025-MTG-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q16,BJ-2025-MTG-YIMO-Q16,BJ-2025-MTG-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q17,BJ-2025-MTG-YIMO-Q17,BJ-2025-MTG-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q18#1,BJ-2025-MTG-YIMO-Q18,BJ-2025-MTG-YIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q18#2,BJ-2025-MTG-YIMO-Q18,BJ-2025-MTG-YIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q19,BJ-2025-MTG-YIMO-Q19,BJ-2025-MTG-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q21#1,BJ-2025-MTG-YIMO-Q21,BJ-2025-MTG-YIMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-MTG-YIMO-Q21#2,BJ-2025-MTG-YIMO-Q21,BJ-2025-MTG-YIMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q16#1,BJ-2025-SY-YIMO-Q16,BJ-2025-SY-YIMO,16,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q16#2,BJ-2025-SY-YIMO-Q16,BJ-2025-SY-YIMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q18#1,BJ-2025-SY-YIMO-Q18,BJ-2025-SY-YIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q18#2,BJ-2025-SY-YIMO-Q18,BJ-2025-SY-YIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q20,BJ-2025-SY-YIMO-Q20,BJ-2025-SY-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q6,BJ-2025-SY-YIMO-Q6,BJ-2025-SY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q9,BJ-2025-SY-YIMO-Q9,BJ-2025-SY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q12,BJ-2025-SY-YIMO-Q12,BJ-2025-SY-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q17,BJ-2025-SY-YIMO-Q17,BJ-2025-SY-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-SY-YIMO-Q21,BJ-2025-SY-YIMO-Q21,BJ-2025-SY-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q2,BJ-2025-FT-ERMO-Q2,BJ-2025-FT-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q16#2,BJ-2025-FT-ERMO-Q16,BJ-2025-FT-ERMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q17,BJ-2025-FT-ERMO-Q17,BJ-2025-FT-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-FT-ERMO-Q21,BJ-2025-FT-ERMO-Q21,BJ-2025-FT-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q22,BJ-2025-CP-ERMO-Q22,BJ-2025-CP-ERMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q9,BJ-2025-CP-ERMO-Q9,BJ-2025-CP-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q9,BJ-2025-HD-ERMO-Q9,BJ-2025-HD-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q20,BJ-2025-HD-ERMO-Q20,BJ-2025-HD-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q16,BJ-2025-HD-ERMO-Q16,BJ-2025-HD-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q21,BJ-2025-HD-ERMO-Q21,BJ-2025-HD-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q22,BJ-2025-HD-ERMO-Q22,BJ-2025-HD-ERMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q4,BJ-2025-HD-ERMO-Q4,BJ-2025-HD-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q10,BJ-2025-HD-ERMO-Q10,BJ-2025-HD-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q11,BJ-2025-HD-ERMO-Q11,BJ-2025-HD-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q12,BJ-2025-HD-ERMO-Q12,BJ-2025-HD-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO-Q19,BJ-2025-HD-ERMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q16#1,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,16,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q16#2,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q16#3,BJ-2025-XC-ERMO-Q16,BJ-2025-XC-ERMO,16,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q17#1,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q17#2,BJ-2025-XC-ERMO-Q17,BJ-2025-XC-ERMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q19#1,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q19#2,BJ-2025-XC-ERMO-Q19,BJ-2025-XC-ERMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q20,BJ-2025-XC-ERMO-Q20,BJ-2025-XC-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q1,BJ-2025-XC-ERMO-Q1,BJ-2025-XC-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q2,BJ-2025-XC-ERMO-Q2,BJ-2025-XC-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q3,BJ-2025-XC-ERMO-Q3,BJ-2025-XC-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q6,BJ-2025-XC-ERMO-Q6,BJ-2025-XC-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO-Q8,BJ-2025-XC-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q9,BJ-2025-XC-ERMO-Q9,BJ-2025-XC-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q12,BJ-2025-XC-ERMO-Q12,BJ-2025-XC-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO-Q14,BJ-2025-XC-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-XC-ERMO-Q15,BJ-2025-XC-ERMO-Q15,BJ-2025-XC-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO-Q17,BJ-2025-DC-QIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q18#1,BJ-2025-DC-QIMO-Q18,BJ-2025-DC-QIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q18#2,BJ-2025-DC-QIMO-Q18,BJ-2025-DC-QIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q21,BJ-2025-DC-QIMO-Q21,BJ-2025-DC-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q6,BJ-2025-DC-QIMO-Q6,BJ-2025-DC-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q7,BJ-2025-DC-QIMO-Q7,BJ-2025-DC-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q9,BJ-2025-DC-QIMO-Q9,BJ-2025-DC-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q10,BJ-2025-DC-QIMO-Q10,BJ-2025-DC-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO-Q13,BJ-2025-DC-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q16,BJ-2025-FT-QIMO-Q16,BJ-2025-FT-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q17#1,BJ-2025-FT-QIMO-Q17,BJ-2025-FT-QIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q17#2,BJ-2025-FT-QIMO-Q17,BJ-2025-FT-QIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q17#3,BJ-2025-FT-QIMO-Q17,BJ-2025-FT-QIMO,17,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q20,BJ-2025-FT-QIMO-Q20,BJ-2025-FT-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q6,BJ-2025-FT-QIMO-Q6,BJ-2025-FT-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q7,BJ-2025-FT-QIMO-Q7,BJ-2025-FT-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q9,BJ-2025-FT-QIMO-Q9,BJ-2025-FT-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q10,BJ-2025-FT-QIMO-Q10,BJ-2025-FT-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO-Q13,BJ-2025-FT-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q18#1,BJ-2025-FT-QIMO-Q18,BJ-2025-FT-QIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q18#2,BJ-2025-FT-QIMO-Q18,BJ-2025-FT-QIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q18#3,BJ-2025-FT-QIMO-Q18,BJ-2025-FT-QIMO,18,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-FT-QIMO-Q21,BJ-2025-FT-QIMO-Q21,BJ-2025-FT-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q16,BJ-2025-CY-QIMO-Q16,BJ-2025-CY-QIMO,16,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q18,BJ-2025-CY-QIMO-Q18,BJ-2025-CY-QIMO,18,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q19,BJ-2025-CY-QIMO-Q19,BJ-2025-CY-QIMO,19,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q21,BJ-2025-CY-QIMO-Q21,BJ-2025-CY-QIMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q22,BJ-2025-CY-QIMO-Q22,BJ-2025-CY-QIMO,22,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q6,BJ-2025-CY-QIMO-Q6,BJ-2025-CY-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q7,BJ-2025-CY-QIMO-Q7,BJ-2025-CY-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q9,BJ-2025-CY-QIMO-Q9,BJ-2025-CY-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-CY-QIMO-Q17,BJ-2025-CY-QIMO-Q17,BJ-2025-CY-QIMO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q16#1,BJ-2025-HD-QIZHONG-Q16,BJ-2024-HD-QIZHONG,16,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q16#2,BJ-2025-HD-QIZHONG-Q16,BJ-2024-HD-QIZHONG,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q17,BJ-2025-HD-QIZHONG-Q17,BJ-2024-HD-QIZHONG,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q18,BJ-2025-HD-QIZHONG-Q18,BJ-2024-HD-QIZHONG,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q19,BJ-2025-HD-QIZHONG-Q19,BJ-2024-HD-QIZHONG,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q20,BJ-2025-HD-QIZHONG-Q20,BJ-2024-HD-QIZHONG,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q21#1,BJ-2025-HD-QIZHONG-Q21,BJ-2024-HD-QIZHONG,21,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q21#2,BJ-2025-HD-QIZHONG-Q21,BJ-2024-HD-QIZHONG,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q1,BJ-2025-HD-QIZHONG-Q1,BJ-2024-HD-QIZHONG,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q3,BJ-2025-HD-QIZHONG-Q3,BJ-2024-HD-QIZHONG,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q6,BJ-2025-HD-QIZHONG-Q6,BJ-2024-HD-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q7,BJ-2025-HD-QIZHONG-Q7,BJ-2024-HD-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q9,BJ-2025-HD-QIZHONG-Q9,BJ-2024-HD-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q10,BJ-2025-HD-QIZHONG-Q10,BJ-2024-HD-QIZHONG,10,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q11,BJ-2025-HD-QIZHONG-Q11,BJ-2024-HD-QIZHONG,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q12,BJ-2025-HD-QIZHONG-Q12,BJ-2024-HD-QIZHONG,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q13,BJ-2025-HD-QIZHONG-Q13,BJ-2024-HD-QIZHONG,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2025-HD-QIZHONG-Q25#1,BJ-2025-HD-QIZHONG-Q25,BJ-2024-HD-QIZHONG,25,主观题,1,小问,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
