unit_id,qid,canonical_qid,exam_id_canonical,num,type,subq,grain,归属_CU,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2024-XC-YIMO-Q19#5,BJ-2024-XC-YIMO-Q19,BJ-2024-XC-YIMO-Q19,BJ-2024-XC-YIMO,19,主观题,5,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2024-XC-YIMO-Q19#6,BJ-2024-XC-YIMO-Q19,BJ-2024-XC-YIMO-Q19,BJ-2024-XC-YIMO,19,主观题,6,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2024-XC-YIMO-Q8,BJ-2024-XC-YIMO-Q8,BJ-2024-XC-YIMO-Q8,BJ-2024-XC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-YIMO-Q11,BJ-2024-XC-YIMO-Q11,BJ-2024-XC-YIMO-Q11,BJ-2024-XC-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-YIMO-Q12,BJ-2024-XC-YIMO-Q12,BJ-2024-XC-YIMO-Q12,BJ-2024-XC-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2024-XC-YIMO-Q13,BJ-2024-XC-YIMO-Q13,BJ-2024-XC-YIMO-Q13,BJ-2024-XC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-YIMO-Q14,BJ-2024-XC-YIMO-Q14,BJ-2024-XC-YIMO-Q14,BJ-2024-XC-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q19,BJ-2024-XC-ERMO-Q19,BJ-2024-XC-ERMO-Q19,BJ-2024-XC-ERMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q8,BJ-2024-XC-ERMO-Q8,BJ-2024-XC-ERMO-Q8,BJ-2024-XC-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q10,BJ-2024-XC-ERMO-Q10,BJ-2024-XC-ERMO-Q10,BJ-2024-XC-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q11,BJ-2024-XC-ERMO-Q11,BJ-2024-XC-ERMO-Q11,BJ-2024-XC-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q12,BJ-2024-XC-ERMO-Q12,BJ-2024-XC-ERMO-Q12,BJ-2024-XC-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q13,BJ-2024-XC-ERMO-Q13,BJ-2024-XC-ERMO-Q13,BJ-2024-XC-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q14,BJ-2024-XC-ERMO-Q14,BJ-2024-XC-ERMO-Q14,BJ-2024-XC-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2025-DC-YIMO-Q17,BJ-2025-DC-YIMO-Q17,BJ-2025-DC-YIMO-Q17,BJ-2025-DC-YIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-DC-YIMO-Q8,BJ-2025-DC-YIMO-Q8,BJ-2025-DC-YIMO-Q8,BJ-2025-DC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-DC-YIMO-Q10,BJ-2025-DC-YIMO-Q10,BJ-2025-DC-YIMO-Q10,BJ-2025-DC-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-DC-YIMO-Q11,BJ-2025-DC-YIMO-Q11,BJ-2025-DC-YIMO-Q11,BJ-2025-DC-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-DC-YIMO-Q12,BJ-2025-DC-YIMO-Q12,BJ-2025-DC-YIMO-Q12,BJ-2025-DC-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-DC-YIMO-Q13,BJ-2025-DC-YIMO-Q13,BJ-2025-DC-YIMO-Q13,BJ-2025-DC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-YIMO-Q8,BJ-2025-FT-YIMO-Q8,BJ-2025-FT-YIMO-Q8,BJ-2025-FT-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FT-YIMO-Q10,BJ-2025-FT-YIMO-Q10,BJ-2025-FT-YIMO-Q10,BJ-2025-FT-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,确定,2026-09-24-attribution-v3
BJ-2025-FT-YIMO-Q11,BJ-2025-FT-YIMO-Q11,BJ-2025-FT-YIMO-Q11,BJ-2025-FT-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FT-YIMO-Q12,BJ-2025-FT-YIMO-Q12,BJ-2025-FT-YIMO-Q12,BJ-2025-FT-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-YIMO-Q13,BJ-2025-FT-YIMO-Q13,BJ-2025-FT-YIMO-Q13,BJ-2025-FT-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q10,BJ-2025-YQ-YIMO-Q10,BJ-2025-YQ-YIMO-Q10,BJ-2025-YQ-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,确定,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q11,BJ-2025-YQ-YIMO-Q11,BJ-2025-YQ-YIMO-Q11,BJ-2025-YQ-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q12,BJ-2025-YQ-YIMO-Q12,BJ-2025-YQ-YIMO-Q12,BJ-2025-YQ-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q18#1,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO,18,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q18#2,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO,18,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q8,BJ-2025-FS-YIMO-Q8,BJ-2025-FS-YIMO-Q8,BJ-2025-FS-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q10,BJ-2025-FS-YIMO-Q10,BJ-2025-FS-YIMO-Q10,BJ-2025-FS-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q11,BJ-2025-FS-YIMO-Q11,BJ-2025-FS-YIMO-Q11,BJ-2025-FS-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q12,BJ-2025-FS-YIMO-Q12,BJ-2025-FS-YIMO-Q12,BJ-2025-FS-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q8,BJ-2025-CY-YIMO-Q8,BJ-2025-CY-YIMO-Q8,BJ-2025-CY-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q10,BJ-2025-CY-YIMO-Q10,BJ-2025-CY-YIMO-Q10,BJ-2025-CY-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q11,BJ-2025-CY-YIMO-Q11,BJ-2025-CY-YIMO-Q11,BJ-2025-CY-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q12,BJ-2025-CY-YIMO-Q12,BJ-2025-CY-YIMO-Q12,BJ-2025-CY-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q19,BJ-2025-CY-YIMO-Q19,BJ-2025-CY-YIMO-Q19,BJ-2025-CY-YIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q8,BJ-2025-HD-YIMO-Q8,BJ-2025-HD-YIMO-Q8,BJ-2025-HD-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q10,BJ-2025-HD-YIMO-Q10,BJ-2025-HD-YIMO-Q10,BJ-2025-HD-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q11,BJ-2025-HD-YIMO-Q11,BJ-2025-HD-YIMO-Q11,BJ-2025-HD-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q12,BJ-2025-HD-YIMO-Q12,BJ-2025-HD-YIMO-Q12,BJ-2025-HD-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q18,BJ-2025-SJS-YIMO-Q18,BJ-2025-SJS-YIMO-Q18,BJ-2025-SJS-YIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q20,BJ-2025-SJS-YIMO-Q20,BJ-2025-SJS-YIMO-Q20,BJ-2025-SJS-YIMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q21,BJ-2025-SJS-YIMO-Q21,BJ-2025-SJS-YIMO-Q21,BJ-2025-SJS-YIMO,21,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q10,BJ-2025-SJS-YIMO-Q10,BJ-2025-SJS-YIMO-Q10,BJ-2025-SJS-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q11,BJ-2025-SJS-YIMO-Q11,BJ-2025-SJS-YIMO-Q11,BJ-2025-SJS-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q12,BJ-2025-SJS-YIMO-Q12,BJ-2025-SJS-YIMO-Q12,BJ-2025-SJS-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q18,BJ-2025-XC-YIMO-Q18,BJ-2025-XC-YIMO-Q18,BJ-2025-XC-YIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q19,BJ-2025-XC-YIMO-Q19,BJ-2025-XC-YIMO-Q19,BJ-2025-XC-YIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q21#2,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO,21,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q10,BJ-2025-XC-YIMO-Q10,BJ-2025-XC-YIMO-Q10,BJ-2025-XC-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q11,BJ-2025-XC-YIMO-Q11,BJ-2025-XC-YIMO-Q11,BJ-2025-XC-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q8,BJ-2025-MTG-YIMO-Q8,BJ-2025-MTG-YIMO-Q8,BJ-2025-MTG-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO-Q10,BJ-2025-MTG-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q11,BJ-2025-MTG-YIMO-Q11,BJ-2025-MTG-YIMO-Q11,BJ-2025-MTG-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q13,BJ-2025-MTG-YIMO-Q13,BJ-2025-MTG-YIMO-Q13,BJ-2025-MTG-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-SY-YIMO-Q8,BJ-2025-SY-YIMO-Q8,BJ-2025-SY-YIMO-Q8,BJ-2025-SY-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SY-YIMO-Q10,BJ-2025-SY-YIMO-Q10,BJ-2025-SY-YIMO-Q10,BJ-2025-SY-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SY-YIMO-Q12,BJ-2025-SY-YIMO-Q12,BJ-2025-SY-YIMO-Q12,BJ-2025-SY-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-SY-YIMO-Q13,BJ-2025-SY-YIMO-Q13,BJ-2025-SY-YIMO-Q13,BJ-2025-SY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-SY-YIMO-Q14,BJ-2025-SY-YIMO-Q14,BJ-2025-SY-YIMO-Q14,BJ-2025-SY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q8,BJ-2025-FT-ERMO-Q8,BJ-2025-FT-ERMO-Q8,BJ-2025-FT-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q10,BJ-2025-FT-ERMO-Q10,BJ-2025-FT-ERMO-Q10,BJ-2025-FT-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,确定,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
