asset_id,source_id,kind,page,path,note
Sd64506799887-cy2024-yimo-v37-a6257c76592f,Sd64506799887,page_render,14,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-14.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-02d8efdb153d,Sd64506799887,page_render,15,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-15.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-cf610d2fe2f5,Sd64506799887,page_render,16,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-16.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-4a94095e2783,Sd64506799887,page_render,17,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-17.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-daceb4c1cb34,Sd64506799887,page_render,18,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-18.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d20e6753d087,Sd64506799887,page_render,19,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-19.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-a524a3fe786d,Sd64506799887,page_render,20,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-20.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d651195d97df,Sd64506799887,page_render,21,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-21.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d24e487d09ee,Sd64506799887,page_render,22,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-22.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-e21667d1c3ec,Sd64506799887,page_render,23,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-23.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-78ae46585a1f,Sd64506799887,page_render,24,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-24.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-8a78609b6399,Sd64506799887,page_render,25,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-25.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-686dc5e84ac1,Sd64506799887,page_render,26,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-26.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-63f1c8f6ceaf,Sd64506799887,page_render,27,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-27.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-3fb8b9c14257,Sd64506799887,page_render,28,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-28.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-20bd25cff1e6,Sd64506799887,page_render,29,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-29.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-2c7f87ab1894,Sd64506799887,page_render,30,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-30.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-35096b466050,Sd64506799887,page_render,31,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-31.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-08848a99d97c,Sd64506799887,page_render,32,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-32.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-0ac46d7c876d,Sd64506799887,page_render,33,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-33.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-e57f710bca7e,Sd64506799887,page_render,34,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-34.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-75047e43dfec,Sd64506799887,page_render,35,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-35.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-88a73f022ed8,Sd64506799887,page_render,36,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-36.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7c1c8965d886,Sd64506799887,page_render,37,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-37.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-a3063fa72ab9,Sd64506799887,page_render,38,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-38.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-ca1aabf6bf99,Sd64506799887,page_render,39,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-39.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-fc4825754b10,Sd64506799887,page_render,40,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-40.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-962c127463aa,Sd64506799887,page_render,41,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-41.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-19c6c17d6b7b,Sd64506799887,page_render,42,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-42.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-ee337181fabd,Sd64506799887,page_render,43,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-43.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-abba55008e70,Sd64506799887,page_render,44,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-44.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-4586d7ae3a79,Sd64506799887,page_render,45,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-45.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-5c832b8518c7,Sd64506799887,page_render,46,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-46.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-9298b982a07b,Sd64506799887,page_render,47,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-47.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d4f3ad21dde5,Sd64506799887,page_render,48,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-48.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7af5fc629922,Sd64506799887,page_render,49,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-49.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-c513f376a48f,Sd64506799887,page_render,50,questions/BJ-2024-CY-YIMO/assets/renders/lecture/page-50.png,"v37 source asset; role=E3/E2 lecture PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-1008ed9e370d,Sd64506799887,page_render,01,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-01.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-00205226d34c,Sd64506799887,page_render,02,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-02.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-6b50e1352669,Sd64506799887,page_render,03,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-03.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7c5a18ad1353,Sd64506799887,page_render,04,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-04.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-68f6c0ab944d,Sd64506799887,page_render,05,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-05.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-16c6130361c1,Sd64506799887,page_render,06,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-06.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-4f356e95fad0,Sd64506799887,page_render,07,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-07.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-13dd564fe844,Sd64506799887,page_render,08,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-08.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-90288199f656,Sd64506799887,page_render,09,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-09.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-690db35962a0,Sd64506799887,page_render,10,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-10.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d5efc66463f1,Sd64506799887,page_render,11,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-11.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-15fb0dcaa16f,Sd64506799887,page_render,12,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-12.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-9d0a05ed4cf3,Sd64506799887,page_render,13,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-13.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d00f0a92e47a,Sd64506799887,page_render,14,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-14.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-49376400f746,Sd64506799887,page_render,15,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-15.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-e7533725a48e,Sd64506799887,page_render,16,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-16.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-ad070daf5bfb,Sd64506799887,page_render,17,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-17.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-34f3a9095ecb,Sd64506799887,page_render,18,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-18.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-5d4e9653b16d,Sd64506799887,page_render,19,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-19.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-075198f108d4,Sd64506799887,page_render,20,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-20.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-be9fd023896d,Sd64506799887,page_render,21,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-21.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-e78f4a635868,Sd64506799887,page_render,22,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-22.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-8814ca5bc17c,Sd64506799887,page_render,23,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-23.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-5d05dd1aa3ab,Sd64506799887,page_render,24,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-24.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-3148470ba4c3,Sd64506799887,page_render,25,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-25.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d12966465ec9,Sd64506799887,page_render,26,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-26.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-9b78c1aeddbd,Sd64506799887,page_render,27,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-27.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7ede878afc5f,Sd64506799887,page_render,28,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-28.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7e7735ec6acd,Sd64506799887,page_render,29,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-29.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-89d0f786b299,Sd64506799887,page_render,30,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-30.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-2f4e12ad32d4,Sd64506799887,page_render,31,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-31.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-d64af6ffb308,Sd64506799887,page_render,32,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-32.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-5fb74b7b6e55,Sd64506799887,page_render,33,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-33.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-80431018545b,Sd64506799887,page_render,34,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-34.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7cd2f24ef7fe,Sd64506799887,page_render,35,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-35.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-c4804a83067c,Sd64506799887,page_render,36,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-36.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-56d0bd19eb1a,Sd64506799887,page_render,37,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-37.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-f5deaf6c6686,Sd64506799887,page_render,38,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-38.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-2cc0947f61fe,Sd64506799887,page_render,39,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-39.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-ce6e092d043c,Sd64506799887,page_render,40,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-40.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-093a3e68216f,Sd64506799887,page_render,41,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-41.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-85d5c0acd28b,Sd64506799887,page_render,42,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-42.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-c5548d27a5ae,Sd64506799887,page_render,43,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-43.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-2f990d39da86,Sd64506799887,page_render,44,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-44.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-859f4bb86ccf,Sd64506799887,page_render,45,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-45.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-5edcd446bb0f,Sd64506799887,page_render,46,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-46.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7f380373b2a4,Sd64506799887,page_render,47,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-47.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-e3acbd655724,Sd64506799887,page_render,48,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-48.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-f44ce8e2e7c8,Sd64506799887,page_render,49,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-49.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-91100eb788d5,Sd64506799887,page_render,50,questions/BJ-2024-CY-YIMO/assets/renders/scoring/page-50.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-3a271f49c45a,Sd64506799887,document_render,,questions/BJ-2024-CY-YIMO/assets/renders/scoring/scoring_same_sha.pdf,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sf6013d54b52c-cy2024-yimo-v37-51cb4a2a022a,Sf6013d54b52c,page_render,1,questions/BJ-2024-CY-YIMO/assets/scoring_pages/docx_page-1.png,"v37 source asset; role=E3 answer DOCX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sf6013d54b52c-cy2024-yimo-v37-4de2230f2027,Sf6013d54b52c,page_render,2,questions/BJ-2024-CY-YIMO/assets/scoring_pages/docx_page-2.png,"v37 source asset; role=E3 answer DOCX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-54b5d8cc1088,Sd64506799887,page_render,01,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-01.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-783b95aecdef,Sd64506799887,page_render,02,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-02.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-77ea3fefad72,Sd64506799887,page_render,03,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-03.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-5400353621ca,Sd64506799887,page_render,04,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-04.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-61ecb97883e5,Sd64506799887,page_render,05,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-05.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-f74916190750,Sd64506799887,page_render,06,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-06.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-a903feb062c5,Sd64506799887,page_render,07,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-07.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-27f74a051986,Sd64506799887,page_render,08,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-08.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-866b0943b239,Sd64506799887,page_render,09,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-09.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-6dcaf2cd8bb3,Sd64506799887,page_render,10,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-10.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-50761cd904f0,Sd64506799887,page_render,11,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-11.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-ce0bc14feb73,Sd64506799887,page_render,12,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-12.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-b39029c32fff,Sd64506799887,page_render,13,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-13.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
Sd64506799887-cy2024-yimo-v37-7b93c2eec4a9,Sd64506799887,page_render,14,questions/BJ-2024-CY-YIMO/assets/scoring_pages/page-14.png,"v37 source asset; role=E1/E2 scoring PPTX; lecture/scoring same-SHA duplicates retained as assets, deduped only in source-page count."
