question_id,exam_id,num,type,type_source,score_text,score_value,subq_hint,source_id,role,variant,rel_path,line_range,chars,option_marks,needs_review,extraction_status
BJ-2020-BJ-GAOKAO-Q5,BJ-2020-BJ-GAOKAO,5,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,61-71,226,4,N,extracted
BJ-2020-BJ-GAOKAO-Q6,BJ-2020-BJ-GAOKAO,6,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,71-83,231,4,N,extracted
BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO,7,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,83-101,231,4,N,extracted
BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO,8,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,101-111,246,4,N,extracted
BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO,9,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,111-124,294,4,N,extracted
BJ-2020-BJ-GAOKAO-Q10,BJ-2020-BJ-GAOKAO,10,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,124-136,222,4,N,extracted
BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO,11,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,136-152,245,4,N,extracted
BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO,12,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,152-164,249,4,N,extracted
BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO,13,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,164-180,284,4,N,extracted
BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO,14,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,180-192,196,4,N,extracted
BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO,15,选择题,,（3 分）,3,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,192-204,170,4,N,extracted
BJ-2020-BJ-GAOKAO-Q16,BJ-2020-BJ-GAOKAO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8 分）,8,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,204-210,366,0,N,extracted
BJ-2020-BJ-GAOKAO-Q17,BJ-2020-BJ-GAOKAO,17,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（10 分）,10,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,210-216,169,0,N,extracted
BJ-2020-BJ-GAOKAO-Q18,BJ-2020-BJ-GAOKAO,18,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8 分）,8,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,216-244,580,0,N,extracted
BJ-2020-BJ-GAOKAO-Q19,BJ-2020-BJ-GAOKAO,19,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（12 分）,12,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,244-272,910,0,N,extracted
BJ-2020-BJ-GAOKAO-Q20,BJ-2020-BJ-GAOKAO,20,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8 分）,8,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,272-276,118,0,N,extracted
BJ-2020-BJ-GAOKAO-Q21,BJ-2020-BJ-GAOKAO,21,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（9 分）,9,,Sd09df25048f5,教师版,native,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,276-290,264,0,N,extracted
BJ-2020-BJ-GAOKAO-Q1,BJ-2020-BJ-GAOKAO,1,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,9-20,260,3,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q2,BJ-2020-BJ-GAOKAO,2,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,20-31,252,3,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q3,BJ-2020-BJ-GAOKAO,3,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,31-41,222,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q8,BJ-2020-BJ-GAOKAO,8,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,41-48,234,4,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q9,BJ-2020-BJ-GAOKAO,9,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,48-81,609,8,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q11,BJ-2020-BJ-GAOKAO,11,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,81-92,253,4,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q12,BJ-2020-BJ-GAOKAO,12,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,92-103,217,4,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q13,BJ-2020-BJ-GAOKAO,13,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,103-115,206,4,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q14,BJ-2020-BJ-GAOKAO,14,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,115-125,153,4,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q15,BJ-2020-BJ-GAOKAO,15,选择题,,（3分）,3,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,125-141,146,3,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q16,BJ-2020-BJ-GAOKAO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8分）,8,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,141-149,365,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q17,BJ-2020-BJ-GAOKAO,17,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（10分）,10,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,149-183,380,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q18,BJ-2020-BJ-GAOKAO,18,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8分）,8,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,183-205,584,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q19,BJ-2020-BJ-GAOKAO,19,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（12分）,12,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,205-252,772,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q20,BJ-2020-BJ-GAOKAO,20,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8分）,8,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,252-281,320,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q21,BJ-2020-BJ-GAOKAO,21,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（9分）,9,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,281-294,357,0,Y,candidate_ocr
BJ-2020-BJ-GAOKAO-Q7,BJ-2020-BJ-GAOKAO,7,选择题,,,,,Sd09df25048f5,教师版,ocr_candidate,历年高考题及细则/2020北京高考真题政治（教师版）.pdf,294-363,2175,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO,1,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,13-27,260,4,N,extracted
BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO,2,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,27-43,260,4,N,extracted
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,43-61,277,4,N,extracted
BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO,4,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,61-75,241,4,N,extracted
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,75-87,243,4,N,extracted
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,87-101,235,4,N,extracted
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,101-121,334,4,N,extracted
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,121-139,426,4,N,extracted
BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO,9,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,139-153,229,4,N,extracted
BJ-2021-BJ-GAOKAO-Q10,BJ-2021-BJ-GAOKAO,10,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,153-179,371,4,N,extracted
BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO,11,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,179-195,255,4,N,extracted
BJ-2021-BJ-GAOKAO-Q12,BJ-2021-BJ-GAOKAO,12,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,195-215,325,4,N,extracted
BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO,13,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,215-231,90,4,N,extracted
BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO,14,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,231-243,249,4,N,extracted
BJ-2021-BJ-GAOKAO-Q15,BJ-2021-BJ-GAOKAO,15,选择题,,,,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,243-265,258,4,N,extracted
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,非选择题,,(6 分),6,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,265-273,108,0,N,extracted
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,非选择题,,(7 分),7,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,273-297,365,0,N,extracted
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,非选择题,,(8 分),8,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,297-343,645,0,N,extracted
BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO,19,非选择题,,(8 分),8,,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,343-367,400,0,N,extracted
BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,非选择题,,(9 分),9,1/2,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,367-397,449,0,N,extracted
BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,非选择题,,(17 分),17,1/2,Sbfb92664a987,教师版,native,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,397-475,1175,0,N,extracted
BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO,1,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,11-18,252,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO,2,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,18-29,241,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,29-41,292,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO,4,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,41-48,235,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,48-54,238,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,54-61,227,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,61-77,324,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,77-106,273,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO,9,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,106-125,261,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q10,BJ-2021-BJ-GAOKAO,10,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,125-143,342,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO,11,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,143-163,302,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q12,BJ-2021-BJ-GAOKAO,12,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,163-173,308,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO,13,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,173-199,252,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO,14,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,199-205,242,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q15,BJ-2021-BJ-GAOKAO,15,选择题,,,,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,205-275,500,4,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,非选择题,,（6分）,6,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,275-279,104,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,非选择题,,（7分）,7,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,279-293,369,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,非选择题,,（8分）,8,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,293-332,756,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO,19,非选择题,,（8分）,8,,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,332-355,412,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,非选择题,,（9分）,9,1/2,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,355-390,545,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,非选择题,,（17分）,17,1/2,Sbfb92664a987,教师版,ocr_candidate,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,390-433,1146,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,非选择题,,,,,S515af99fb5a8,评分材料,ocr_candidate,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,5-10,133,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,非选择题,,（7分）,7,,S515af99fb5a8,评分材料,ocr_candidate,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,26-36,439,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,非选择题,,,,,S515af99fb5a8,评分材料,ocr_candidate,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,80-94,601,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO,19,非选择题,,,,,S515af99fb5a8,评分材料,ocr_candidate,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,105-131,549,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,非选择题,,（3分）,3,,S515af99fb5a8,评分材料,ocr_candidate,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,180-205,486,0,Y,candidate_ocr
BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,非选择题,,,,,S515af99fb5a8,评分材料,ocr_candidate,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,223-253,946,0,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q1,BJ-2022-BJ-GAOKAO,1,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,6-9,287,4,N,extracted
BJ-2022-BJ-GAOKAO-Q2,BJ-2022-BJ-GAOKAO,2,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,9-12,277,4,N,extracted
BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO,3,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,12-27,476,4,N,extracted
BJ-2022-BJ-GAOKAO-Q4,BJ-2022-BJ-GAOKAO,4,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,27-32,146,4,N,extracted
BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO,5,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,32-37,302,4,N,extracted
BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO,6,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,37-45,261,4,N,extracted
BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO,7,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,45-61,400,4,N,extracted
BJ-2022-BJ-GAOKAO-Q8,BJ-2022-BJ-GAOKAO,8,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,61-71,286,4,N,extracted
BJ-2022-BJ-GAOKAO-Q9,BJ-2022-BJ-GAOKAO,9,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,71-74,340,4,N,extracted
BJ-2022-BJ-GAOKAO-Q10,BJ-2022-BJ-GAOKAO,10,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,74-77,205,4,N,extracted
BJ-2022-BJ-GAOKAO-Q11,BJ-2022-BJ-GAOKAO,11,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,77-88,246,4,N,extracted
BJ-2022-BJ-GAOKAO-Q12,BJ-2022-BJ-GAOKAO,12,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,88-93,310,4,N,extracted
BJ-2022-BJ-GAOKAO-Q13,BJ-2022-BJ-GAOKAO,13,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,93-103,343,4,N,extracted
BJ-2022-BJ-GAOKAO-Q14,BJ-2022-BJ-GAOKAO,14,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,103-111,232,4,N,extracted
BJ-2022-BJ-GAOKAO-Q15,BJ-2022-BJ-GAOKAO,15,选择题,,,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,111-123,348,4,N,extracted
BJ-2022-BJ-GAOKAO-Q16,BJ-2022-BJ-GAOKAO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,123-126,130,0,Y,extracted
BJ-2022-BJ-GAOKAO-Q17,BJ-2022-BJ-GAOKAO,17,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,126-138,362,0,Y,extracted
BJ-2022-BJ-GAOKAO-Q18,BJ-2022-BJ-GAOKAO,18,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,138-157,540,0,Y,extracted
BJ-2022-BJ-GAOKAO-Q19,BJ-2022-BJ-GAOKAO,19,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,157-170,516,0,Y,extracted
BJ-2022-BJ-GAOKAO-Q20,BJ-2022-BJ-GAOKAO,20,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,170-175,330,0,Y,extracted
BJ-2022-BJ-GAOKAO-Q21,BJ-2022-BJ-GAOKAO,21,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb2dd3b8daa4d,教师版,native,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,175-188,400,0,Y,extracted
BJ-2022-BJ-GAOKAO-Q1,BJ-2022-BJ-GAOKAO,1,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,10-21,263,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q2,BJ-2022-BJ-GAOKAO,2,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,21-32,254,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q3,BJ-2022-BJ-GAOKAO,3,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,32-58,468,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q4,BJ-2022-BJ-GAOKAO,4,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,58-64,143,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q5,BJ-2022-BJ-GAOKAO,5,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,64-75,269,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q6,BJ-2022-BJ-GAOKAO,6,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,75-94,278,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q7,BJ-2022-BJ-GAOKAO,7,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,94-114,389,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q8,BJ-2022-BJ-GAOKAO,8,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,114-125,245,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q9,BJ-2022-BJ-GAOKAO,9,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,125-138,321,4,Y,candidate_ocr
BJ-2022-BJ-GAOKAO-Q10,BJ-2022-BJ-GAOKAO,10,选择题,,,,,Sb2dd3b8daa4d,教师版,ocr_candidate,历年高考题及细则/2022北京高考真题政治（教师版）.pdf,138-148,179,4,Y,candidate_ocr
