question_id,exam_id,qnum,material_source_id,material_rel_path,material_role,material_kind,pair_status,exam_rubric_status,overlap,num_from_name,evidence
BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO,21,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1273字/材料段1275字)；分值文本 9；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并
BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO,4,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干170字/材料段56字)
BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO,5,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干305字/材料段14字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO,6,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干267字/材料段1311字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO,7,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第7题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干308字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO,8,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第8题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干294字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO,9,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第9题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干302字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO,10,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第10题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干96字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q11,BJ-2026-TZ-QIMO,11,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第11题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干266字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO,12,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第12题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干266字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO,13,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第13题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干304字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO,14,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第14题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干268字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO,15,S44537714bd68,2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2026-TZ-QIMO)；文件名未限定题号；未能在材料正文定位到第15题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干314字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO,16,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干186字/材料段187字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q17,BJ-2026-SJS-QIMO,17,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干157字/材料段158字)；分值文本 9；同题另一来源块状态较弱(存在候选)，已按最强状态归并；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO,18,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干629字/材料段630字)；分值文本 14；同题另一来源块状态较弱(存在候选)，已按最强状态归并；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,19,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干300字/材料段301字)；分值文本 14；同题另一来源块状态较弱(存在候选)，已按最强状态归并；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,20,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,1.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干415字/材料段418字)；分值文本 10；同题另一来源块状态较弱(存在候选)，已按最强状态归并；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q1,BJ-2026-SJS-QIMO,1,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干261字/材料段1876字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q2,BJ-2026-SJS-QIMO,2,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干500字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q3,BJ-2026-SJS-QIMO,3,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干232字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO,4,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干360字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q5,BJ-2026-SJS-QIMO,5,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干259字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO,6,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干256字/材料段1822字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q7,BJ-2026-SJS-QIMO,7,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干172字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q8,BJ-2026-SJS-QIMO,8,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干330字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q9,BJ-2026-SJS-QIMO,9,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干323字/材料段3字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q10,BJ-2026-SJS-QIMO,10,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干280字/材料段4字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q11,BJ-2026-SJS-QIMO,11,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0036,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0036(题干307字/材料段1767字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q12,BJ-2026-SJS-QIMO,12,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干307字/材料段4字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q13,BJ-2026-SJS-QIMO,13,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干328字/材料段4字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2026-SJS-QIMO-Q14,BJ-2026-SJS-QIMO,14,S22c2a9a9dc00,2026模拟题/只有答案没有细则的/2026石景山期末/其他材料/答案及评分参考.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,0.0,,考试身份同(BJ-2026-SJS-QIMO)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干473字/材料段4字)；来源实物裁定为混合载体内的E3参考答案组件；不得登记为正式评分材料。
BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO,1,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q1,BJ-2021-BJ-GAOKAO,1,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO,2,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q2,BJ-2021-BJ-GAOKAO,2,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q3,BJ-2021-BJ-GAOKAO,3,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO,4,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q4,BJ-2021-BJ-GAOKAO,4,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q5,BJ-2021-BJ-GAOKAO,5,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q6,BJ-2021-BJ-GAOKAO,6,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q7,BJ-2021-BJ-GAOKAO,7,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q8,BJ-2021-BJ-GAOKAO,8,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO,9,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q9,BJ-2021-BJ-GAOKAO,9,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q10,BJ-2021-BJ-GAOKAO,10,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q10,BJ-2021-BJ-GAOKAO,10,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO,11,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q11,BJ-2021-BJ-GAOKAO,11,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q12,BJ-2021-BJ-GAOKAO,12,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q12,BJ-2021-BJ-GAOKAO,12,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO,13,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q13,BJ-2021-BJ-GAOKAO,13,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO,14,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q14,BJ-2021-BJ-GAOKAO,14,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q15,BJ-2021-BJ-GAOKAO,15,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,仅有参考答案,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q15,BJ-2021-BJ-GAOKAO,15,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式细则不覆盖选择题,已排除,仅有参考答案,0.0,,本7页正式细则仅Q16-Q21；Q1-Q15只使用教师版E3答案键。
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,已匹配正式材料,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q16,BJ-2021-BJ-GAOKAO,16,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,,,正式细则同题同问p1；原题镜像/反馈与逐点评分保留
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,已匹配正式材料,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q17,BJ-2021-BJ-GAOKAO,17,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,,,"正式细则同题同问p1,2；原题镜像/反馈与逐点评分保留"
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,已匹配正式材料,,,教师版PDF独立答案区p11；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q18,BJ-2021-BJ-GAOKAO,18,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,,,"正式细则同题同问p2,3；原题镜像/反馈与逐点评分保留"
BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO,19,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,已匹配正式材料,,,"教师版PDF独立答案区p11,12；保持E3，不作为正式细则"
BJ-2021-BJ-GAOKAO-Q19,BJ-2021-BJ-GAOKAO,19,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,,,"正式细则同题同问p3,4；原题镜像/反馈与逐点评分保留"
BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,已匹配正式材料,,,教师版PDF独立答案区p12；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q20,BJ-2021-BJ-GAOKAO,20,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,,,"正式细则同题同问p4,5；原题镜像/反馈与逐点评分保留"
BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,Sbfb92664a987,历年高考题及细则/2021北京高考真题政治（教师版）.pdf,参考答案,参考答案,已匹配参考答案,已匹配正式材料,,,教师版PDF独立答案区p12；保持E3，不作为正式细则
BJ-2021-BJ-GAOKAO-Q21,BJ-2021-BJ-GAOKAO,21,S515af99fb5a8,历年高考题及细则/2021高考政治主观试题细则汇总（内部资料请勿外传）.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,,,"正式细则同题同问p5,6,7；原题镜像/反馈与逐点评分保留"
