source_id,rel_path,original_path,format,size,sha256,top_dir,in_scope,exclude_reason,alias_count,alias_paths,pages,pages_source,read_status,process_status,output_path
S404f493eede9,2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,doc,44032,404f493eede90c04cb04d90cdfa97d468d7df5885b1848699d3d24c53cd32173,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/03_二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/03_Σ║îµ¿í/2026τƒ│µÖ»σ▒▒Σ║îµ¿í/τ╗åσêÖ/τƒ│µÖ»σ▒▒σî║Θ½ÿΣ╕ëµö┐µ▓╗τ¼¼Σ║îµ¼íµ¿íµïƒΦÇâΦ»òτ¡öµíêΦ»äσêåτ╗åσêÖ(1).doc,unknown,.doc 旧格式未转换，页数待 soffice 转换后取得,pending,pending,
S00b61bbb2c75,2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,docx,258696,00b61bbb2c75b4bed90f34f4d93bcc91168d2b05a597a20a0fc3964bacbe5c6c,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/03_二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/03_Σ║îµ¿í/2026τƒ│µÖ»σ▒▒Σ║îµ¿í/Φ»òσì╖/2026σîùΣ║¼τƒ│µÖ»σ▒▒Θ½ÿΣ╕ëΣ║îµ¿íµö┐µ▓╗∩╝êµòÖσ╕êτëê∩╝ë.docx,unknown,docx 无固定页数；实测 段落134 表格5,pending,pending,
Sf414cf7940ad,2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,pdf,5841277,f414cf7940ad820265da0a6b31d1a822b0fbe5f21a89bfea71b42be598f32cdc,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/03_二模/2026西城二模/细则/西城二模评标.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/03_Σ║îµ¿í/2026ΦÑ┐σƒÄΣ║îµ¿í/τ╗åσêÖ/ΦÑ┐σƒÄΣ║îµ¿íΦ»äµáç.pdf,14,pdfinfo,pending,pending,
S21ae4c2f7aee,2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,docx,317572,21ae4c2f7aee5465aaab52ff719c252f035ce39bbf34927bcacb1d15e0e695d5,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/03_二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/03_Σ║îµ¿í/2026ΦÑ┐σƒÄΣ║îµ¿í/Φ»òσì╖/2026σîùΣ║¼ΦÑ┐σƒÄΘ½ÿΣ╕ëΣ║îµ¿íµö┐µ▓╗∩╝êµòÖσ╕êτëê∩╝ë.docx,unknown,docx 无固定页数；实测 段落167 表格4,pending,pending,
S643322688930,2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,doc,60416,643322688930483cce2aebff33fca339c45d22d7a0f6b9f98970c353fe8ee961,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/03_二模/2026顺义二模/细则/26顺义二模评标.doc | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/03_Σ║îµ¿í/2026Θí║Σ╣ëΣ║îµ¿í/τ╗åσêÖ/26Θí║Σ╣ëΣ║îµ¿íΦ»äµáç.doc,unknown,.doc 旧格式未转换，页数待 soffice 转换后取得,pending,pending,
Sfb15943f37f6,2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,pdf,5780991,fb15943f37f694ac19837e8c5e75fb0272b38eae27ec5529bb037fa163c2a403,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/03_二模/2026顺义二模/试卷/26顺义二模(1).pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/03_Σ║îµ¿í/2026Θí║Σ╣ëΣ║îµ¿í/Φ»òσì╖/26Θí║Σ╣ëΣ║îµ¿í(1).pdf,12,pdfinfo,pending,pending,
Se4d67789c91d,2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,pptx,312723506,e4d67789c91d1b92bfe400927f2ea389a7b4fb3a0ce70f4bc162aac6f7c9e832,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026东城期末/细则/细则.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026Σ╕£σƒÄµ£ƒµ£½/τ╗åσêÖ/τ╗åσêÖ.pptx,82,python-pptx len(slides),pending,pending,
S15664381470d,2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,pdf,917160,15664381470d8300c72773a332ddb60167ba1ee9511ba96df0f5e3f703c1731f,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026东城期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026Σ╕£σƒÄµ£ƒµ£½/Φ»òσì╖/Φ»òσì╖.pdf,9,pdfinfo,pending,pending,
Sdbc93cbfd3a9,2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf,pdf,10715348,dbc93cbfd3a93eff18a74e571039c91200fc062aa0d4465449a94a8a469d09fa,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026丰台期末/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026Σ╕░σÅ░µ£ƒµ£½/τ╗åσêÖ/τ╗åσêÖ.pdf,74,pdfinfo,pending,pending,
S6553ff85e09d,2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,pdf,6789048,6553ff85e09d299a059ed4720fe324d83ec1da37418ea11f7d4a2d8beeec37b0,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026丰台期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026Σ╕░σÅ░µ£ƒµ£½/Φ»òσì╖/Φ»òσì╖.pdf,9,pdfinfo,pending,pending,
Se748323b3f41,2026模拟题/2026各区期末和期中/2026昌平期末/2026北京昌平高三（上）期末政治（教师版）.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026昌平期末/2026北京昌平高三（上）期末政治（教师版）.docx,docx,1430080,e748323b3f419a877db5c83e85b15d10e5bc3d6656804485ecbec8f7c70fd29a,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026昌平期末/2026北京昌平高三（上）期末政治（教师版）.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026昌平期末/试卷/2026北京昌平高三（上）期末政治（教师版）.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µÿîσ╣│µ£ƒµ£½/Φ»òσì╖/2026σîùΣ║¼µÿîσ╣│Θ½ÿΣ╕ë∩╝êΣ╕è∩╝ëµ£ƒµ£½µö┐µ▓╗∩╝êµòÖσ╕êτëê∩╝ë.docx,unknown,docx 无固定页数；实测 段落232 表格15,pending,pending,
Sff41058b55ac,2026模拟题/2026各区期末和期中/2026昌平期末/2026昌平政治期末细则(1).pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026昌平期末/2026昌平政治期末细则(1).pdf,pdf,125576,ff41058b55ac2a7b2673ec2319619786bff87335a6c1d763faea128db0694191,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026昌平期末/2026昌平政治期末细则(1).pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026昌平期末/细则/2026昌平政治期末细则(1).pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µÿîσ╣│µ£ƒµ£½/τ╗åσêÖ/2026µÿîσ╣│µö┐µ▓╗µ£ƒµ£½τ╗åσêÖ(1).pdf,3,pdfinfo,pending,pending,
S885e694cf464,2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,docx,32954,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,2026模拟题,Y,,7,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx | /Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx | /Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期中/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期中/细则/补充材料/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒΣ╕¡/τ╗åσêÖ/τ╗åσêÖ.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒΣ╕¡/τ╗åσêÖ/ΦíÑσààµ¥ÉµûÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落138 表格0,pending,pending,
S885e694cf464,2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,docx,32954,885e694cf464c22b3e899be93e422de46ccefd2efe8d66fd03fefc93d186f965,2026模拟题,Y,,7,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx | /Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx | /Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期中/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期中/细则/补充材料/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒΣ╕¡/τ╗åσêÖ/τ╗åσêÖ.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒΣ╕¡/τ╗åσêÖ/ΦíÑσààµ¥ÉµûÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落138 表格0,pending,pending,
S5a53b5c6863d,2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,pdf,1051598,5a53b5c6863d7f952d732bef6b21013438957929a6748c575ed46331be9cd5a0,2026模拟题,Y,,4,/Users/wanglifei/Desktop/2026模拟题/文化_v6.9续作_20260908/核验/2026原题保真/B64补证/2025朝阳期中政治_小升初网公开附件.pdf | /Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期中/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒΣ╕¡/Φ»òσì╖/Φ»òσì╖.pdf,8,pdfinfo,pending,pending,
S487b2d15b3a3,2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,pdf,1423094,487b2d15b3a3ac2b14567989edfb4195dd3f776437ec0853a7bd39a5a700859a,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期末/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒµ£½/τ╗åσêÖ/τ╗åσêÖ.pdf,4,pdfinfo,pending,pending,
Se1a49527cb4c,2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,pdf,11974231,e1a49527cb4c175f3de69c5cb429216b35938f336f1417fd9df9d955c3e98399,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026朝阳期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ£¥Θÿ│µ£ƒµ£½/Φ»òσì╖/Φ»òσì╖.pdf,8,pdfinfo,pending,pending,
Se65381bd2291,2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,pdf,83737967,e65381bd22912637421c0d9922f3617428c82204555954e7b760cea9c7fe6cb9,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026海淀期中/其他材料/期中讲评20251106.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ╡╖µ╖Çµ£ƒΣ╕¡/σà╢Σ╗ûµ¥ÉµûÖ/µ£ƒΣ╕¡Φ«▓Φ»ä20251106.pdf,107,pdfinfo,pending,pending,
S11cac42f9791,2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,docx,262700,11cac42f979196cd879bb2d88efd7984e64cc0c19cdb57cbe1b0a6121ae13e3c,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026海淀期中/试卷/试卷.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ╡╖µ╖Çµ£ƒΣ╕¡/Φ»òσì╖/Φ»òσì╖.docx,unknown,docx 无固定页数；实测 段落172 表格11,pending,pending,
S7832041a93d3,2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,pdf,2944879,7832041a93d37e1f1c235dd25d2204090a8616c93d855e2e3a1b1f266f96d1ca,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026海淀期末/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ╡╖µ╖Çµ£ƒµ£½/τ╗åσêÖ/τ╗åσêÖ.pdf,6,pdfinfo,pending,pending,
Sac3124113aec,2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,pdf,9185851,ac3124113aec7062dd70042a1dbd88724d31175c797b380025c53b1fe1ff25e8,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/01_期中和期末/2026海淀期末/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/01_µ£ƒΣ╕¡σÆîµ£ƒµ£½/2026µ╡╖µ╖Çµ£ƒµ£½/Φ»òσì╖/Φ»òσì╖.pdf,10,pdfinfo,pending,pending,
