unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2026-HD-ERMO-Q4,BJ-2026-HD-ERMO-Q4,BJ-2026-HD-ERMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-HD-ERMO-Q7,BJ-2026-HD-ERMO-Q7,BJ-2026-HD-ERMO,7,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-HD-ERMO-Q8,BJ-2026-HD-ERMO-Q8,BJ-2026-HD-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-HD-ERMO-Q15,BJ-2026-HD-ERMO-Q15,BJ-2026-HD-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q16,BJ-2026-SJS-ERMO-Q16,BJ-2026-SJS-ERMO,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q18,BJ-2026-SJS-ERMO-Q18,BJ-2026-SJS-ERMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q1,BJ-2026-SJS-ERMO-Q1,BJ-2026-SJS-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q2,BJ-2026-SJS-ERMO-Q2,BJ-2026-SJS-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q3,BJ-2026-SJS-ERMO-Q3,BJ-2026-SJS-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q4,BJ-2026-SJS-ERMO-Q4,BJ-2026-SJS-ERMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q5,BJ-2026-SJS-ERMO-Q5,BJ-2026-SJS-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q6,BJ-2026-SJS-ERMO-Q6,BJ-2026-SJS-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q13,BJ-2026-SJS-ERMO-Q13,BJ-2026-SJS-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q14,BJ-2026-SJS-ERMO-Q14,BJ-2026-SJS-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q15,BJ-2026-SJS-ERMO-Q15,BJ-2026-SJS-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q1,BJ-2026-XC-ERMO-Q1,BJ-2026-XC-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q2,BJ-2026-XC-ERMO-Q2,BJ-2026-XC-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO,7,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q13,BJ-2026-XC-ERMO-Q13,BJ-2026-XC-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q14,BJ-2026-XC-ERMO-Q14,BJ-2026-XC-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q15,BJ-2026-XC-ERMO-Q15,BJ-2026-XC-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q1,BJ-2026-SY-ERMO-Q1,BJ-2026-SY-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q2,BJ-2026-SY-ERMO-Q2,BJ-2026-SY-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q3,BJ-2026-SY-ERMO-Q3,BJ-2026-SY-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q5,BJ-2026-SY-ERMO-Q5,BJ-2026-SY-ERMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q6,BJ-2026-SY-ERMO-Q6,BJ-2026-SY-ERMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q7,BJ-2026-SY-ERMO-Q7,BJ-2026-SY-ERMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q8,BJ-2026-SY-ERMO-Q8,BJ-2026-SY-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q13,BJ-2026-SY-ERMO-Q13,BJ-2026-SY-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q14,BJ-2026-SY-ERMO-Q14,BJ-2026-SY-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q15,BJ-2026-SY-ERMO-Q15,BJ-2026-SY-ERMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q2,BJ-2026-DC-QIMO-Q2,BJ-2026-DC-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q3,BJ-2026-DC-QIMO-Q3,BJ-2026-DC-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q4,BJ-2026-DC-QIMO-Q4,BJ-2026-DC-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q5,BJ-2026-DC-QIMO-Q5,BJ-2026-DC-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q1,BJ-2026-DC-QIMO-Q1,BJ-2026-DC-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q8,BJ-2026-DC-QIMO-Q8,BJ-2026-DC-QIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q14,BJ-2026-DC-QIMO-Q14,BJ-2026-DC-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q15,BJ-2026-DC-QIMO-Q15,BJ-2026-DC-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q1,BJ-2026-FT-QIMO-Q1,BJ-2026-FT-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q2,BJ-2026-FT-QIMO-Q2,BJ-2026-FT-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q5,BJ-2026-FT-QIMO-Q5,BJ-2026-FT-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q14,BJ-2026-FT-QIMO-Q14,BJ-2026-FT-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q15,BJ-2026-FT-QIMO-Q15,BJ-2026-FT-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q2,BJ-2026-CP-QIMO-Q2,BJ-2026-CP-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q5,BJ-2026-CP-QIMO-Q5,BJ-2026-CP-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q14,BJ-2026-CP-QIMO-Q14,BJ-2026-CP-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q16,BJ-2026-CY-QIZHONG-Q16,BJ-2026-CY-QIZHONG,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q20,BJ-2026-CY-QIZHONG-Q20,BJ-2026-CY-QIZHONG,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q21#1,BJ-2026-CY-QIZHONG-Q21,BJ-2026-CY-QIZHONG,21,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q21#2,BJ-2026-CY-QIZHONG-Q21,BJ-2026-CY-QIZHONG,21,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG,4,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q1,BJ-2026-CY-QIZHONG-Q1,BJ-2026-CY-QIZHONG,1,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q2,BJ-2026-CY-QIZHONG-Q2,BJ-2026-CY-QIZHONG,2,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG,3,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q5,BJ-2026-CY-QIZHONG-Q5,BJ-2026-CY-QIZHONG,5,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q8,BJ-2026-CY-QIZHONG-Q8,BJ-2026-CY-QIZHONG,8,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q14,BJ-2026-CY-QIZHONG-Q14,BJ-2026-CY-QIZHONG,14,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q15,BJ-2026-CY-QIZHONG-Q15,BJ-2026-CY-QIZHONG,15,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q3,BJ-2026-HD-QIZHONG-Q3,BJ-2026-HD-QIZHONG,3,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q15,BJ-2026-HD-QIZHONG-Q15,BJ-2026-HD-QIZHONG,15,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q8,BJ-2026-HD-QIZHONG-Q8,BJ-2026-HD-QIZHONG,8,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG,1,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q14,BJ-2026-HD-QIZHONG-Q14,BJ-2026-HD-QIZHONG,14,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q16,BJ-2026-HD-QIMO-Q16,BJ-2026-HD-QIMO,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q17,BJ-2026-HD-QIMO-Q17,BJ-2026-HD-QIMO,17,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q20#1,BJ-2026-HD-QIMO-Q20,BJ-2026-HD-QIMO,20,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q20#2,BJ-2026-HD-QIMO-Q20,BJ-2026-HD-QIMO,20,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q1,BJ-2026-HD-QIMO-Q1,BJ-2026-HD-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q2,BJ-2026-HD-QIMO-Q2,BJ-2026-HD-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q4,BJ-2026-HD-QIMO-Q4,BJ-2026-HD-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q5,BJ-2026-HD-QIMO-Q5,BJ-2026-HD-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q14,BJ-2026-HD-QIMO-Q14,BJ-2026-HD-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q15,BJ-2026-HD-QIMO-Q15,BJ-2026-HD-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q16#1,BJ-2026-XC-QIMO-Q16,BJ-2026-XC-QIMO,16,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q16#2,BJ-2026-XC-QIMO-Q16,BJ-2026-XC-QIMO,16,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q19#1,BJ-2026-XC-QIMO-Q19,BJ-2026-XC-QIMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q19#2,BJ-2026-XC-QIMO-Q19,BJ-2026-XC-QIMO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q1,BJ-2026-XC-QIMO-Q1,BJ-2026-XC-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q2,BJ-2026-XC-QIMO-Q2,BJ-2026-XC-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q3,BJ-2026-XC-QIMO-Q3,BJ-2026-XC-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q4,BJ-2026-XC-QIMO-Q4,BJ-2026-XC-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q5,BJ-2026-XC-QIMO-Q5,BJ-2026-XC-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q8,BJ-2026-XC-QIMO-Q8,BJ-2026-XC-QIMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q14,BJ-2026-XC-QIMO-Q14,BJ-2026-XC-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q1,BJ-2026-TZ-QIMO-Q1,BJ-2026-TZ-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q2,BJ-2026-TZ-QIMO-Q2,BJ-2026-TZ-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q3,BJ-2026-TZ-QIMO-Q3,BJ-2026-TZ-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
