unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_MI,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2026-DC-QIMO-Q14,BJ-2026-DC-QIMO-Q14,BJ-2026-DC-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q15,BJ-2026-DC-QIMO-Q15,BJ-2026-DC-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q1,BJ-2026-FT-QIMO-Q1,BJ-2026-FT-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q2,BJ-2026-FT-QIMO-Q2,BJ-2026-FT-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q6,BJ-2026-FT-QIMO-Q6,BJ-2026-FT-QIMO,6,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q10,BJ-2026-FT-QIMO-Q10,BJ-2026-FT-QIMO,10,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q11,BJ-2026-FT-QIMO-Q11,BJ-2026-FT-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q13,BJ-2026-FT-QIMO-Q13,BJ-2026-FT-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q14,BJ-2026-FT-QIMO-Q14,BJ-2026-FT-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q15,BJ-2026-FT-QIMO-Q15,BJ-2026-FT-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO,10,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q11,BJ-2026-CP-QIMO-Q11,BJ-2026-CP-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q12,BJ-2026-CP-QIMO-Q12,BJ-2026-CP-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q13,BJ-2026-CP-QIMO-Q13,BJ-2026-CP-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q14,BJ-2026-CP-QIMO-Q14,BJ-2026-CP-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q15,BJ-2026-CP-QIMO-Q15,BJ-2026-CP-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q17,BJ-2026-CP-QIMO-Q17,BJ-2026-CP-QIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q18,BJ-2026-CP-QIMO-Q18,BJ-2026-CP-QIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q20#1,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q20#2,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q16,BJ-2026-CY-QIZHONG-Q16,BJ-2026-CY-QIZHONG,16,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG,4,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q1,BJ-2026-CY-QIZHONG-Q1,BJ-2026-CY-QIZHONG,1,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q2,BJ-2026-CY-QIZHONG-Q2,BJ-2026-CY-QIZHONG,2,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG,3,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q6,BJ-2026-CY-QIZHONG-Q6,BJ-2026-CY-QIZHONG,6,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q10,BJ-2026-CY-QIZHONG-Q10,BJ-2026-CY-QIZHONG,10,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q11,BJ-2026-CY-QIZHONG-Q11,BJ-2026-CY-QIZHONG,11,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q12,BJ-2026-CY-QIZHONG-Q12,BJ-2026-CY-QIZHONG,12,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q14,BJ-2026-CY-QIZHONG-Q14,BJ-2026-CY-QIZHONG,14,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q15,BJ-2026-CY-QIZHONG-Q15,BJ-2026-CY-QIZHONG,15,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q3,BJ-2026-HD-QIZHONG-Q3,BJ-2026-HD-QIZHONG,3,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q4,BJ-2026-HD-QIZHONG-Q4,BJ-2026-HD-QIZHONG,4,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q15,BJ-2026-HD-QIZHONG-Q15,BJ-2026-HD-QIZHONG,15,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q2,BJ-2026-HD-QIZHONG-Q2,BJ-2026-HD-QIZHONG,2,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG,1,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q6,BJ-2026-HD-QIZHONG-Q6,BJ-2026-HD-QIZHONG,6,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q10,BJ-2026-HD-QIZHONG-Q10,BJ-2026-HD-QIZHONG,10,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q11,BJ-2026-HD-QIZHONG-Q11,BJ-2026-HD-QIZHONG,11,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q12,BJ-2026-HD-QIZHONG-Q12,BJ-2026-HD-QIZHONG,12,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q13,BJ-2026-HD-QIZHONG-Q13,BJ-2026-HD-QIZHONG,13,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q14,BJ-2026-HD-QIZHONG-Q14,BJ-2026-HD-QIZHONG,14,选择题,,整题,OUT,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q17,BJ-2026-HD-QIMO-Q17,BJ-2026-HD-QIMO,17,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q18#1,BJ-2026-HD-QIMO-Q18,BJ-2026-HD-QIMO,18,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q18#2,BJ-2026-HD-QIMO-Q18,BJ-2026-HD-QIMO,18,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q19,BJ-2026-HD-QIMO-Q19,BJ-2026-HD-QIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q1,BJ-2026-HD-QIMO-Q1,BJ-2026-HD-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q2,BJ-2026-HD-QIMO-Q2,BJ-2026-HD-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q3,BJ-2026-HD-QIMO-Q3,BJ-2026-HD-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q4,BJ-2026-HD-QIMO-Q4,BJ-2026-HD-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q6,BJ-2026-HD-QIMO-Q6,BJ-2026-HD-QIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q10,BJ-2026-HD-QIMO-Q10,BJ-2026-HD-QIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q11,BJ-2026-HD-QIMO-Q11,BJ-2026-HD-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q12,BJ-2026-HD-QIMO-Q12,BJ-2026-HD-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIMO-Q13,BJ-2026-HD-QIMO-Q13,BJ-2026-HD-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q16#1,BJ-2026-XC-QIMO-Q16,BJ-2026-XC-QIMO,16,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q16#2,BJ-2026-XC-QIMO-Q16,BJ-2026-XC-QIMO,16,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q17,BJ-2026-XC-QIMO-Q17,BJ-2026-XC-QIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q19#1,BJ-2026-XC-QIMO-Q19,BJ-2026-XC-QIMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q19#2,BJ-2026-XC-QIMO-Q19,BJ-2026-XC-QIMO,19,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q1,BJ-2026-XC-QIMO-Q1,BJ-2026-XC-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q2,BJ-2026-XC-QIMO-Q2,BJ-2026-XC-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q3,BJ-2026-XC-QIMO-Q3,BJ-2026-XC-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q4,BJ-2026-XC-QIMO-Q4,BJ-2026-XC-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q6,BJ-2026-XC-QIMO-Q6,BJ-2026-XC-QIMO,6,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q11,BJ-2026-XC-QIMO-Q11,BJ-2026-XC-QIMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q12,BJ-2026-XC-QIMO-Q12,BJ-2026-XC-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q13,BJ-2026-XC-QIMO-Q13,BJ-2026-XC-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v2
BJ-2026-XC-QIMO-Q14,BJ-2026-XC-QIMO-Q14,BJ-2026-XC-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q1,BJ-2026-TZ-QIMO-Q1,BJ-2026-TZ-QIMO,1,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q2,BJ-2026-TZ-QIMO-Q2,BJ-2026-TZ-QIMO,2,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q3,BJ-2026-TZ-QIMO-Q3,BJ-2026-TZ-QIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q17,BJ-2026-TZ-QIMO-Q17,BJ-2026-TZ-QIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q18,BJ-2026-TZ-QIMO-Q18,BJ-2026-TZ-QIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q19#1,BJ-2026-TZ-QIMO-Q19,BJ-2026-TZ-QIMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-QIMO-Q19#1,BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,19,主观题,1,小问,OUT,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-QIMO-Q19#2,BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,19,主观题,2,小问,OUT,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-QIMO-Q1,BJ-2026-SJS-QIMO-Q1,BJ-2026-SJS-QIMO,1,选择题,,整题,OUT,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,不明,2026-09-24-attribution-v2
BJ-2026-SJS-QIMO-Q2,BJ-2026-SJS-QIMO-Q2,BJ-2026-SJS-QIMO,2,选择题,,整题,OUT,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,倾向,2026-09-24-attribution-v2
BJ-2026-SJS-QIMO-Q3,BJ-2026-SJS-QIMO-Q3,BJ-2026-SJS-QIMO,3,选择题,,整题,OUT,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,不明,2026-09-24-attribution-v2
BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO,4,选择题,,整题,OUT,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,不明,2026-09-24-attribution-v2
