unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_CU,admission,evidence,evidence_detail,downgrade_notes,script_tier,rule_version
BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q12,BJ-2026-SJS-ERMO-Q12,BJ-2026-SJS-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-SJS-ERMO-Q15,BJ-2026-SJS-ERMO-Q15,BJ-2026-SJS-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q17,BJ-2026-XC-ERMO-Q17,BJ-2026-XC-ERMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q1,BJ-2026-XC-ERMO-Q1,BJ-2026-XC-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q9,BJ-2026-XC-ERMO-Q9,BJ-2026-XC-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q15,BJ-2026-XC-ERMO-Q15,BJ-2026-XC-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q18#1,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,18,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q18#2,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,18,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q18#3,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,18,主观题,3,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-XC-ERMO-Q18#4,BJ-2026-XC-ERMO-Q18,BJ-2026-XC-ERMO,18,主观题,4,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q17,BJ-2026-SY-ERMO-Q17,BJ-2026-SY-ERMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q18#1,BJ-2026-SY-ERMO-Q18,BJ-2026-SY-ERMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q18#2,BJ-2026-SY-ERMO-Q18,BJ-2026-SY-ERMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q20,BJ-2026-SY-ERMO-Q20,BJ-2026-SY-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q21,BJ-2026-SY-ERMO-Q21,BJ-2026-SY-ERMO,21,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q1,BJ-2026-SY-ERMO-Q1,BJ-2026-SY-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q3,BJ-2026-SY-ERMO-Q3,BJ-2026-SY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q4,BJ-2026-SY-ERMO-Q4,BJ-2026-SY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q5,BJ-2026-SY-ERMO-Q5,BJ-2026-SY-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q6,BJ-2026-SY-ERMO-Q6,BJ-2026-SY-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q7,BJ-2026-SY-ERMO-Q7,BJ-2026-SY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q8,BJ-2026-SY-ERMO-Q8,BJ-2026-SY-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q9,BJ-2026-SY-ERMO-Q9,BJ-2026-SY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q15,BJ-2026-SY-ERMO-Q15,BJ-2026-SY-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2026-SY-ERMO-Q19,BJ-2026-SY-ERMO-Q19,BJ-2026-SY-ERMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q3,BJ-2026-DC-QIMO-Q3,BJ-2026-DC-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q4,BJ-2026-DC-QIMO-Q4,BJ-2026-DC-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q17#1,BJ-2026-DC-QIMO-Q17,BJ-2026-DC-QIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q17#2,BJ-2026-DC-QIMO-Q17,BJ-2026-DC-QIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q5,BJ-2026-DC-QIMO-Q5,BJ-2026-DC-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q6,BJ-2026-DC-QIMO-Q6,BJ-2026-DC-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q21,BJ-2026-DC-QIMO-Q21,BJ-2026-DC-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q7,BJ-2026-DC-QIMO-Q7,BJ-2026-DC-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q8,BJ-2026-DC-QIMO-Q8,BJ-2026-DC-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q9,BJ-2026-DC-QIMO-Q9,BJ-2026-DC-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q10,BJ-2026-DC-QIMO-Q10,BJ-2026-DC-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-DC-QIMO-Q20,BJ-2026-DC-QIMO-Q20,BJ-2026-DC-QIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q5,BJ-2026-FT-QIMO-Q5,BJ-2026-FT-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q10,BJ-2026-FT-QIMO-Q10,BJ-2026-FT-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q19,BJ-2026-FT-QIMO-Q19,BJ-2026-FT-QIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT;identity:dup_covered_by=xuanbi2(等价类合并生效),倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q7,BJ-2026-FT-QIMO-Q7,BJ-2026-FT-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q20,BJ-2026-FT-QIMO-Q20,BJ-2026-FT-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT;identity:dup_covered_by=xuanbi1(等价类合并生效),倾向,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q17,BJ-2026-FT-QIMO-Q17,BJ-2026-FT-QIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q18,BJ-2026-FT-QIMO-Q18,BJ-2026-FT-QIMO,18,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q21,BJ-2026-FT-QIMO-Q21,BJ-2026-FT-QIMO,21,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-FT-QIMO-Q22,BJ-2026-FT-QIMO-Q22,BJ-2026-FT-QIMO,22,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO,1,选择题,,整题,IN,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q2,BJ-2026-CP-QIMO-Q2,BJ-2026-CP-QIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q5,BJ-2026-CP-QIMO-Q5,BJ-2026-CP-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q7,BJ-2026-CP-QIMO-Q7,BJ-2026-CP-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q8,BJ-2026-CP-QIMO-Q8,BJ-2026-CP-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q9,BJ-2026-CP-QIMO-Q9,BJ-2026-CP-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q16,BJ-2026-CP-QIMO-Q16,BJ-2026-CP-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q19#1,BJ-2026-CP-QIMO-Q19,BJ-2026-CP-QIMO,19,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q19#2,BJ-2026-CP-QIMO-Q19,BJ-2026-CP-QIMO,19,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q20#1,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q20#2,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2026-CP-QIMO-Q21,BJ-2026-CP-QIMO-Q21,BJ-2026-CP-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG,4,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q1,BJ-2026-CY-QIZHONG-Q1,BJ-2026-CY-QIZHONG,1,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q2,BJ-2026-CY-QIZHONG-Q2,BJ-2026-CY-QIZHONG,2,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q5,BJ-2026-CY-QIZHONG-Q5,BJ-2026-CY-QIZHONG,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2026-CY-QIZHONG-Q6,BJ-2026-CY-QIZHONG-Q6,BJ-2026-CY-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q21,BJ-2026-HD-QIZHONG-Q21,BJ-2026-HD-QIZHONG,21,主观题,,整题,MAYBE,不收-无E1,缺细则,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q3,BJ-2026-HD-QIZHONG-Q3,BJ-2026-HD-QIZHONG,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q4,BJ-2026-HD-QIZHONG-Q4,BJ-2026-HD-QIZHONG,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q2,BJ-2026-HD-QIZHONG-Q2,BJ-2026-HD-QIZHONG,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,倾向,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q8,BJ-2026-HD-QIZHONG-Q8,BJ-2026-HD-QIZHONG,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",identity:dup_covered_by=bixiu2;reasoning(等价类合并生效),不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q20,BJ-2026-HD-QIZHONG-Q20,BJ-2026-HD-QIZHONG,20,主观题,,整题,MAYBE,不收-无E1,缺细则,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q22#1,BJ-2026-HD-QIZHONG-Q22,BJ-2026-HD-QIZHONG,22,主观题,1,小问,MAYBE,不收-无E1,缺细则,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q22#2,BJ-2026-HD-QIZHONG-Q22,BJ-2026-HD-QIZHONG,22,主观题,2,小问,MAYBE,不收-无E1,缺细则,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q6,BJ-2026-HD-QIZHONG-Q6,BJ-2026-HD-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q7,BJ-2026-HD-QIZHONG-Q7,BJ-2026-HD-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
BJ-2026-HD-QIZHONG-Q9,BJ-2026-HD-QIZHONG-Q9,BJ-2026-HD-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v2
