unit_id,qid,canonical_qid,exam_id_canonical,num,type,subq,grain,归属_RE,admission,evidence,evidence_detail,downgrade_notes,script_tier,rule_version
BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO,16,主观题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q17,BJ-2026-SJS-QIMO-Q17,BJ-2026-SJS-QIMO-Q17,BJ-2026-SJS-QIMO,17,主观题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q18#1,BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO,18,主观题,1,小问,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q18#2,BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO,18,主观题,2,小问,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q20#1,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,20,主观题,1,小问,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q20#2,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,20,主观题,2,小问,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q5,BJ-2026-SJS-QIMO-Q5,BJ-2026-SJS-QIMO-Q5,BJ-2026-SJS-QIMO,5,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO,6,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q7,BJ-2026-SJS-QIMO-Q7,BJ-2026-SJS-QIMO-Q7,BJ-2026-SJS-QIMO,7,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q8,BJ-2026-SJS-QIMO-Q8,BJ-2026-SJS-QIMO-Q8,BJ-2026-SJS-QIMO,8,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q9,BJ-2026-SJS-QIMO-Q9,BJ-2026-SJS-QIMO-Q9,BJ-2026-SJS-QIMO,9,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q10,BJ-2026-SJS-QIMO-Q10,BJ-2026-SJS-QIMO-Q10,BJ-2026-SJS-QIMO,10,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q11,BJ-2026-SJS-QIMO-Q11,BJ-2026-SJS-QIMO-Q11,BJ-2026-SJS-QIMO,11,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q12,BJ-2026-SJS-QIMO-Q12,BJ-2026-SJS-QIMO-Q12,BJ-2026-SJS-QIMO,12,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q3,BJ-2024-BJ-GAOKAO-Q3,BJ-2024-BJ-GAOKAO-Q3,BJ-2024-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q8,BJ-2024-BJ-GAOKAO-Q8,BJ-2024-BJ-GAOKAO-Q8,BJ-2024-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2022-BJ-GAOKAO-Q8",不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q9,BJ-2024-BJ-GAOKAO-Q9,BJ-2024-BJ-GAOKAO-Q9,BJ-2024-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2022-BJ-GAOKAO-Q9",不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q11,BJ-2024-BJ-GAOKAO-Q11,BJ-2024-BJ-GAOKAO-Q11,BJ-2024-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,倾向,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q13,BJ-2024-BJ-GAOKAO-Q13,BJ-2024-BJ-GAOKAO-Q13,BJ-2024-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2022-BJ-GAOKAO-Q13",倾向,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q14,BJ-2024-BJ-GAOKAO-Q14,BJ-2024-BJ-GAOKAO-Q14,BJ-2024-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q19,BJ-2024-BJ-GAOKAO-Q19,BJ-2024-BJ-GAOKAO-Q19,BJ-2024-BJ-GAOKAO,19,主观题,,整题,MAYBE,完整题-有E1,E1,具名核实-题库线缺口(rubric_links未收录，用户已核实为E1) | source-inventory.md:102 用户2026-09-22确认《2024年北京市高考政治试题分析(1)》【细则】为2024高考正式细则，按E1使用，不得因标题是'试题分析'降为教研候选；题库旧索引把2024北京高考记作无细则，属题库线待修（由题库负责人处理）。,,不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q21#1,BJ-2024-BJ-GAOKAO-Q21,BJ-2024-BJ-GAOKAO-Q21,BJ-2024-BJ-GAOKAO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,具名核实-题库线缺口(rubric_links未收录，用户已核实为E1) | source-inventory.md:102 用户2026-09-22确认《2024年北京市高考政治试题分析(1)》【细则】为2024高考正式细则，按E1使用，不得因标题是'试题分析'降为教研候选；题库旧索引把2024北京高考记作无细则，属题库线待修（由题库负责人处理）。,,不明,2026-09-24-attribution-v3
BJ-2024-BJ-GAOKAO-Q21#2,BJ-2024-BJ-GAOKAO-Q21,BJ-2024-BJ-GAOKAO-Q21,BJ-2024-BJ-GAOKAO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,具名核实-题库线缺口(rubric_links未收录，用户已核实为E1) | source-inventory.md:102 用户2026-09-22确认《2024年北京市高考政治试题分析(1)》【细则】为2024高考正式细则，按E1使用，不得因标题是'试题分析'降为教研候选；题库旧索引把2024北京高考记作无细则，属题库线待修（由题库负责人处理）。,,不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q16,BJ-2025-BJ-GAOKAO-Q16,BJ-2025-BJ-GAOKAO-Q16,BJ-2025-BJ-GAOKAO,16,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q17,BJ-2025-BJ-GAOKAO-Q17,BJ-2025-BJ-GAOKAO-Q17,BJ-2025-BJ-GAOKAO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q18#2,BJ-2025-BJ-GAOKAO-Q18,BJ-2025-BJ-GAOKAO-Q18,BJ-2025-BJ-GAOKAO,18,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q21#1,BJ-2025-BJ-GAOKAO-Q21,BJ-2025-BJ-GAOKAO-Q21,BJ-2025-BJ-GAOKAO,21,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2026-FT-ERMO-Q22",不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q21#2,BJ-2025-BJ-GAOKAO-Q21,BJ-2025-BJ-GAOKAO-Q21,BJ-2025-BJ-GAOKAO,21,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2026-FT-ERMO-Q22",不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q7,BJ-2025-BJ-GAOKAO-Q7,BJ-2025-BJ-GAOKAO-Q7,BJ-2025-BJ-GAOKAO,7,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q8,BJ-2025-BJ-GAOKAO-Q8,BJ-2025-BJ-GAOKAO-Q8,BJ-2025-BJ-GAOKAO,8,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q9,BJ-2025-BJ-GAOKAO-Q9,BJ-2025-BJ-GAOKAO-Q9,BJ-2025-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q11,BJ-2025-BJ-GAOKAO-Q11,BJ-2025-BJ-GAOKAO-Q11,BJ-2025-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q13,BJ-2025-BJ-GAOKAO-Q13,BJ-2025-BJ-GAOKAO-Q13,BJ-2025-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v3
BJ-2025-BJ-GAOKAO-Q14,BJ-2025-BJ-GAOKAO-Q14,BJ-2025-BJ-GAOKAO-Q14,BJ-2025-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q3,BJ-2026-BJ-GAOKAO-Q3,BJ-2026-BJ-GAOKAO-Q3,BJ-2026-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q4,BJ-2026-BJ-GAOKAO-Q4,BJ-2026-BJ-GAOKAO-Q4,BJ-2026-BJ-GAOKAO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q16,BJ-2026-BJ-GAOKAO-Q16,BJ-2026-BJ-GAOKAO-Q16,BJ-2026-BJ-GAOKAO,16,主观题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_no_rubric | project-constitution.md:13 special_override：2026-08-22 用户明确宣布 2026 北京高考为第三套整卷无正式细则例外; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和用户于2026-08-22明确特批的2026北京高考三份具名试卷属于整卷无正式评分细则例外,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q17,BJ-2026-BJ-GAOKAO-Q17,BJ-2026-BJ-GAOKAO-Q17,BJ-2026-BJ-GAOKAO,17,主观题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_no_rubric | project-constitution.md:13 special_override：2026-08-22 用户明确宣布 2026 北京高考为第三套整卷无正式细则例外; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和用户于2026-08-22明确特批的2026北京高考三份具名试卷属于整卷无正式评分细则例外,,倾向,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q19,BJ-2026-BJ-GAOKAO-Q19,BJ-2026-BJ-GAOKAO-Q19,BJ-2026-BJ-GAOKAO,19,主观题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_no_rubric | project-constitution.md:13 special_override：2026-08-22 用户明确宣布 2026 北京高考为第三套整卷无正式细则例外; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和用户于2026-08-22明确特批的2026北京高考三份具名试卷属于整卷无正式评分细则例外,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q21,BJ-2026-BJ-GAOKAO-Q21,BJ-2026-BJ-GAOKAO-Q21,BJ-2026-BJ-GAOKAO,21,主观题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_no_rubric | project-constitution.md:13 special_override：2026-08-22 用户明确宣布 2026 北京高考为第三套整卷无正式细则例外; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和用户于2026-08-22明确特批的2026北京高考三份具名试卷属于整卷无正式评分细则例外,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q5,BJ-2026-BJ-GAOKAO-Q5,BJ-2026-BJ-GAOKAO-Q5,BJ-2026-BJ-GAOKAO,5,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q9,BJ-2026-BJ-GAOKAO-Q9,BJ-2026-BJ-GAOKAO-Q9,BJ-2026-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,不明,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q11,BJ-2026-BJ-GAOKAO-Q11,BJ-2026-BJ-GAOKAO-Q11,BJ-2026-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q13,BJ-2026-BJ-GAOKAO-Q13,BJ-2026-BJ-GAOKAO-Q13,BJ-2026-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v3
BJ-2026-BJ-GAOKAO-Q14,BJ-2026-BJ-GAOKAO-Q14,BJ-2026-BJ-GAOKAO-Q14,BJ-2026-BJ-GAOKAO,14,选择题,,整题,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,倾向,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q5,BJ-2026-FT-YIMO-Q5,BJ-2026-FT-YIMO-Q5,BJ-2026-FT-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v3
BJ-2026-FT-YIMO-Q14,BJ-2026-FT-YIMO-Q14,BJ-2026-FT-YIMO-Q14,BJ-2026-FT-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v3
BJ-2023-XC-ERMO-Q7,BJ-2023-XC-ERMO-Q7,BJ-2023-XC-ERMO-Q7,BJ-2023-XC-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v3
BJ-2023-XC-ERMO-Q14,BJ-2023-XC-ERMO-Q14,BJ-2023-XC-ERMO-Q14,BJ-2023-XC-ERMO,14,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v3
BJ-2024-XC-ERMO-Q4,BJ-2024-XC-ERMO-Q4,BJ-2024-XC-ERMO-Q4,BJ-2024-XC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,"未在rubric_links.csv找到该题任何行(未核实,不是已确认无)",,不明,2026-09-24-attribution-v3
BJ-2026-SJS-QIMO-Q15,BJ-2026-SJS-QIMO-Q15,BJ-2026-SJS-QIMO-Q15,BJ-2026-SJS-QIMO,15,选择题,,整题,MAYBE,收-具名例外,具名例外,具名例外:whole_exam_e3only | exams.csv BJ-2026-SJS-QIMO 行 notes 原话：Q1-Q20按2026石景山期末具名无正式细则例外使用E3（题库自身登记）; project-constitution.md:50 全项目当前只有2024顺义二模、2026石景山期末和2026北京高考三份具名试卷属于整卷无正式评分细则例外; book-philosophy.md:30、book-culture.md 书末E3例外段均列2026石景山期末,,不明,2026-09-24-attribution-v3
